Order_ID,Order_Date,Customer_ID,City,Category,Product_Name,Quantity,Unit_Price,Revenue,Cost,Profit,Payment_Method,Sales_Channel,Customer_Rating,Marketing_Campaign,Customer_Type,discount_percentage,cost_validation,Month,Month_number
100162,28/06/2025,C1184,Hyderabad,Sports,Bat,4,4317.00,17268.00,8705.27,8562.73,Credit Card,Online,3.00,Summer Sale,Returning,0.00,TRUE,June,6
100163,12/12/2025,C1320,Delhi,Electronics,Headphones,5,3844.00,18259.00,13640.09,4618.91,Debit Card,Online,3.00,Summer Sale,New,0.05,TRUE,December,12
100164,08/09/2025,C1565,Bengaluru,Electronics,Phone,2,2655.00,5044.50,4677.26,367.24,Debit Card,Online,3.00,Summer Sale,Returning,0.05,TRUE,September,9
100165,13/09/2025,C1103,Mumbai,Beauty,Perfume,2,2537.00,4312.90,2922.99,1389.91,Cash,Store,3.00,Summer Sale,New,0.15,TRUE,September,9
100166,29/12/2025,C1258,Vizag,Fashion,Jeans,1,1247.00,1184.65,795.83,388.82,Wallet,Store,3.00,Summer Sale,Returning,0.05,TRUE,December,12
100167,11/07/2024,C1071,Bengaluru,Electronics,Headphones,2,1655.00,2813.50,2513.33,300.17,Credit Card,Store,3.00,Summer Sale,New,0.15,TRUE,July,7
100168,13/12/2025,C1720,Bengaluru,Fashion,Jeans,2,657.00,985.50,672.78,312.72,UPI,Store,3.00,Summer Sale,New,0.25,TRUE,December,12
100169,28/07/2025,C1611,Bengaluru,Beauty,Cream,3,4872.00,12423.60,11990.34,433.26,Wallet,Online,3.00,Summer Sale,New,0.15,TRUE,July,7
100170,09/07/2025,C1446,Mumbai,Home,Cookware,3,1649.00,3957.60,3550.47,407.13,Cash,Store,3.00,Summer Sale,New,0.20,TRUE,July,7
100171,25/04/2025,C1127,Chennai,Fashion,Jacket,5,3321.00,16605.00,8933.52,7671.48,Cash,Store,3.00,Summer Sale,Returning,0.00,TRUE,April,4
100172,16/02/2025,C1037,Delhi,Grocery,Rice,5,238.00,1011.50,687.78,323.72,UPI,Store,3.00,Summer Sale,Returning,0.15,TRUE,February,2
100173,29/12/2025,C1084,Chennai,Grocery,Snacks,2,952.00,1713.60,1513.28,200.32,Credit Card,Online,3.00,Summer Sale,Returning,0.10,TRUE,December,12
100174,16/04/2025,C1191,Chennai,Fashion,Jacket,1,1102.00,1046.90,504.13,542.77,Wallet,Store,3.00,Summer Sale,New,0.05,TRUE,April,4
100175,17/10/2025,C1021,Bengaluru,Sports,Yoga Mat,1,2411.00,1808.25,1648.37,159.88,Credit Card,Online,3.00,Summer Sale,New,0.25,TRUE,October,10
100176,30/08/2025,C1126,Hyderabad,Grocery,Rice,4,535.00,2033.00,1235.55,797.45,UPI,Store,3.00,Summer Sale,Returning,0.05,TRUE,August,8
100177,27/10/2025,C1109,Chennai,Sports,Yoga Mat,1,893.00,893.00,510.42,382.58,Debit Card,Store,3.00,Summer Sale,New,0.00,TRUE,October,10
100178,22/05/2025,C1139,Bengaluru,Beauty,Shampoo,2,4429.00,8415.10,6226.48,2188.62,Credit Card,Store,3.00,Summer Sale,Returning,0.05,TRUE,May,5
100179,21/01/2024,C1739,Hyderabad,Beauty,Shampoo,5,2900.00,13775.00,10472.37,3302.63,UPI,Store,3.00,Summer Sale,New,0.05,TRUE,January,1
100180,11/05/2025,C1043,Bengaluru,Electronics,Laptop,1,4513.00,4513.00,3049.32,1463.68,UPI,Online,3.00,Summer Sale,Returning,0.00,TRUE,May,5
100181,06/01/2024,C1319,Pune,Home,Table,2,4054.00,8108.00,7272.79,835.21,UPI,Store,3.00,Summer Sale,Returning,0.00,TRUE,January,1
100182,01/06/2025,C1419,Bengaluru,Fashion,Jacket,1,2457.00,1965.60,1325.32,640.28,UPI,Store,3.00,Summer Sale,Returning,0.20,TRUE,June,6
100183,04/09/2025,C1739,Delhi,Electronics,Phone,4,580.00,1856.00,1437.63,418.37,UPI,Online,3.00,Summer Sale,Returning,0.20,TRUE,September,9
100184,26/03/2025,C1471,Delhi,Grocery,Snacks,4,526.00,1893.60,1559.46,334.14,UPI,Store,3.00,Summer Sale,New,0.10,TRUE,March,3
100185,01/06/2025,C1065,Bengaluru,Beauty,Shampoo,4,3313.00,12589.40,11609.67,979.73,Credit Card,Store,3.00,Summer Sale,Returning,0.05,TRUE,June,6
100186,10/11/2024,C1218,Mumbai,Beauty,Perfume,4,4690.00,15946.00,11606.20,4339.80,UPI,Store,3.00,Summer Sale,New,0.15,TRUE,November,11
100187,29/06/2024,C1202,Chennai,Beauty,Shampoo,4,1714.00,5484.80,3104.68,2380.12,Wallet,Online,3.00,Summer Sale,New,0.20,TRUE,June,6
100188,12/06/2024,C1099,Hyderabad,Electronics,Headphones,4,3324.00,9972.00,9382.32,589.68,Credit Card,Store,3.00,Summer Sale,Returning,0.25,TRUE,June,6
100189,31/05/2024,C1688,Vizag,Sports,Yoga Mat,3,4029.00,10878.30,9612.68,1265.62,Wallet,Store,3.00,Summer Sale,Returning,0.10,TRUE,May,5
100190,03/05/2024,C1212,Bengaluru,Sports,Football,2,392.00,784.00,363.77,420.23,UPI,Online,3.00,Summer Sale,Returning,0.00,TRUE,May,5
100191,01/08/2024,C1311,Mumbai,Grocery,Snacks,1,2659.00,2393.10,1660.51,732.59,Cash,Online,3.00,Summer Sale,Returning,0.10,TRUE,August,8
100192,27/01/2025,C1770,Delhi,Grocery,Milk,1,2295.00,1721.25,1521.86,199.39,Cash,Store,3.00,Summer Sale,Returning,0.25,TRUE,January,1
100193,03/10/2025,C1771,Mumbai,Electronics,Tablet,5,794.00,3176.00,2080.80,1095.20,Debit Card,Online,3.00,Summer Sale,Returning,0.20,TRUE,October,10
100194,30/01/2025,C1669,Vizag,Fashion,T-Shirt,3,3264.00,9792.00,5951.09,3840.91,Wallet,Store,3.00,Summer Sale,Returning,0.00,TRUE,January,1
100195,11/12/2024,C1030,Hyderabad,Beauty,Perfume,4,1548.00,4644.00,3556.31,1087.69,UPI,Online,3.00,Summer Sale,Returning,0.25,TRUE,December,12
100196,28/07/2025,C1775,Hyderabad,Grocery,Milk,2,4461.00,8475.90,6653.73,1822.17,Debit Card,Online,3.00,Summer Sale,New,0.05,TRUE,July,7
100197,12/02/2025,C1554,Bengaluru,Sports,Shoes,1,2263.00,2149.85,1809.83,340.02,Debit Card,Store,3.00,Summer Sale,New,0.05,TRUE,February,2
100198,15/05/2024,C1321,Chennai,Electronics,Phone,2,1860.00,3162.00,2062.56,1099.44,Credit Card,Online,3.00,Summer Sale,Returning,0.15,TRUE,May,5
100199,09/02/2025,C1301,Delhi,Sports,Football,2,4941.00,8893.80,4659.40,4234.40,UPI,Store,3.00,Summer Sale,New,0.10,TRUE,February,2
100200,05/11/2025,C1175,Bengaluru,Electronics,Headphones,1,3281.00,2624.80,1688.51,936.29,Debit Card,Store,3.00,Summer Sale,Returning,0.20,TRUE,November,11
100201,29/03/2024,C1372,Bengaluru,Fashion,Shoes,5,2133.00,9598.50,8607.22,991.28,UPI,Store,3.00,Summer Sale,Returning,0.10,TRUE,March,3
100202,07/08/2025,C1095,Hyderabad,Electronics,Tablet,1,3041.00,2888.95,2674.08,214.87,Wallet,Online,3.00,Summer Sale,New,0.05,TRUE,August,8
100203,19/07/2025,C1069,Vizag,Grocery,Rice,1,2351.00,1880.80,1307.58,573.22 -,Debit Card,Online,3.00,Summer Sale,Returning,0.20,TRUE,July,7
100204,23/01/2024,C1748,Vizag,Beauty,Cream,2,1117.00,2234.00,1986.48,247.52,Wallet,Store,3.00,Summer Sale,Returning,0.00,TRUE,January,1
100205,12/12/2025,C1769,Bengaluru,Grocery,Oil,3,1247.00,3741.00,2814.31,926.69,Debit Card,Store,3.00,Summer Sale,Returning,0.00,TRUE,December,12
100206,06/08/2024,C1629,Chennai,Fashion,Jacket,2,209.00,418.00,221.51,196.49,Credit Card,Online,3.00,Summer Sale,Returning,0.00,TRUE,August,8
100207,23/12/2024,C1497,Vizag,Electronics,Phone,1,767.00,690.30,635.82,54.48,Debit Card,Store,3.00,Summer Sale,New,0.10,TRUE,December,12
100208,17/01/2025,C1059,Mumbai,Beauty,Face Wash,2,1284.00,2311.20,1215.83,1095.37,Cash,Store,3.00,Summer Sale,Returning,0.10,TRUE,January,1
100209,14/01/2024,C1048,Hyderabad,Home,Table,1,1423.00,1209.55,1145.14,64.41,Debit Card,Store,3.00,Summer Sale,Returning,0.15,TRUE,January,1
100210,15/11/2025,C1312,Bengaluru,Beauty,Perfume,5,2860.00,13585.00,7599.38,5985.62,Debit Card,Online,3.00,Summer Sale,Returning,0.05,TRUE,November,11
100211,19/05/2024,C1601,Delhi,Sports,Football,3,2038.00,5808.30,4989.85,818.45,Cash,Store,3.00,Summer Sale,New,0.05,TRUE,May,5
100212,16/03/2025,C1092,Chennai,Beauty,Shampoo,3,4660.00,12582.00,12427.42,154.58,Debit Card,Store,3.00,Summer Sale,Returning,0.10,TRUE,March,3
100213,22/09/2025,C1316,Hyderabad,Grocery,Oil,5,816.00,4080.00,2976.86,1103.14,Credit Card,Online,3.00,Summer Sale,Returning,0.00,TRUE,September,9
100214,25/10/2024,C1634,Vizag,Home,Chair,5,1097.00,4388.00,2548.54,1839.46,UPI,Store,3.00,Summer Sale,Returning,0.20,TRUE,October,10
100215,10/08/2025,C1316,Bengaluru,Beauty,Perfume,3,2901.00,6962.40,4470.60,2491.80,Credit Card,Store,3.00,Summer Sale,Returning,0.20,TRUE,August,8
100216,20/07/2025,C1659,Chennai,Home,Cookware,3,1606.00,4095.30,4039.20,56.10,Credit Card,Store,3.00,Summer Sale,Returning,0.15,TRUE,July,7
100217,16/06/2024,C1606,Mumbai,Fashion,Jeans,2,2612.00,4962.80,3277.28,1685.52,Wallet,Online,3.00,Summer Sale,New,0.05,TRUE,June,6
100218,05/12/2024,C1363,Hyderabad,Fashion,T-Shirt,1,3098.00,2323.50,1715.12,608.38,Debit Card,Online,3.00,Summer Sale,New,0.25,TRUE,December,12
100219,14/01/2024,C1620,Pune,Electronics,Headphones,5,4897.00,23260.75,17563.33,5697.42,Cash,Online,3.00,Summer Sale,New,0.05,TRUE,January,1
100220,23/04/2025,C1177,Bengaluru,Fashion,Jacket,5,4851.00,24255.00,13980.42,10274.58,Debit Card,Online,3.00,Summer Sale,Returning,0.00,TRUE,April,4
100221,30/05/2025,C1774,Mumbai,Fashion,Shoes,2,4419.00,6628.50,6434.62,193.88,UPI,Store,3.00,Summer Sale,Returning,0.25,TRUE,May,5
100222,25/09/2024,C1663,Vizag,Sports,Bat,2,1166.00,1749.00,1527.31,221.69,UPI,Store,3.00,Summer Sale,Returning,0.25,TRUE,September,9
100223,27/12/2025,C1664,Bengaluru,Grocery,Oil,2,2631.00,5262.00,3148.14,2113.86,Credit Card,Online,3.00,Summer Sale,Returning,0.00,TRUE,December,12
100224,10/02/2024,C1244,Delhi,Beauty,Face Wash,5,3334.00,14169.50,13269.74,899.76,Wallet,Store,3.00,Summer Sale,Returning,0.15,TRUE,February,2
100225,09/08/2025,C1057,Hyderabad,Sports,Football,2,1602.00,3043.80,2121.65,922.15,Cash,Store,3.00,Summer Sale,Returning,0.05,TRUE,August,8
100226,28/01/2024,C1664,Vizag,Fashion,Jacket,1,4384.00,4164.80,3581.58,583.22,Cash,Store,3.00,Summer Sale,New,0.05,TRUE,January,1
100227,24/02/2024,C1189,Bengaluru,Grocery,Milk,2,1807.00,3614.00,2283.72,1330.28,Wallet,Store,3.00,Summer Sale,Returning,0.00,TRUE,February,2
100228,18/02/2024,C1381,Mumbai,Electronics,Headphones,2,1268.00,2409.20,1899.91,509.29,UPI,Online,3.00,Summer Sale,New,0.05,TRUE,February,2
100229,14/10/2025,C1640,Chennai,Home,Cookware,2,2466.00,3699.00,3490.78,208.22,Cash,Online,3.00,Summer Sale,Returning,0.25,TRUE,October,10
100230,27/08/2025,C1678,Pune,Electronics,Tablet,1,2517.00,2013.60,1873.92,139.68,UPI,Online,3.00,Summer Sale,New,0.20,TRUE,August,8
100231,16/11/2025,C1004,Bengaluru,Sports,Shoes,1,1308.00,1177.20,1122.00,55.20,Wallet,Online,3.00,Summer Sale,New,0.10,TRUE,November,11
100232,22/03/2024,C1038,Pune,Grocery,Snacks,2,787.00,1495.30,1100.77,394.53,Wallet,Online,3.00,Summer Sale,Returning,0.05,TRUE,March,3
100233,18/12/2024,C1345,Bengaluru,Beauty,Face Wash,4,744.00,2529.60,2072.90,456.70,Credit Card,Store,3.00,Summer Sale,New,0.15,TRUE,December,12
100234,21/07/2025,C1274,Mumbai,Electronics,Laptop,3,955.00,2865.00,2225.62,639.38,UPI,Online,3.00,Summer Sale,New,0.00,TRUE,July,7
100235,01/05/2024,C1629,Chennai,Home,Lamp,4,2558.00,9720.40,6648.47,3071.93,Debit Card,Online,3.00,Summer Sale,Returning,0.05,TRUE,May,5
100236,16/10/2025,C1775,Pune,Sports,Football,2,4491.00,6736.50,6101.54,634.96,Debit Card,Store,3.00,Summer Sale,Returning,0.25,TRUE,October,10
100237,25/01/2025,C1180,Mumbai,Beauty,Cream,1,2673.00,2405.70,2150.04,255.66,Credit Card,Online,3.00,Summer Sale,Returning,0.10,TRUE,January,1
100238,08/02/2024,C1124,Pune,Home,Table,1,1692.00,1269.00,904.44,364.56,Credit Card,Store,3.00,Summer Sale,New,0.25,TRUE,February,2
100239,25/03/2024,C1082,Hyderabad,Home,Chair,1,2336.00,1868.80,1514.06,354.74,Credit Card,Store,3.00,Summer Sale,Returning,0.20,TRUE,March,3
100240,02/02/2024,C1646,Pune,Grocery,Oil,2,1266.00,2152.20,1629.16,523.04,UPI,Online,3.00,Summer Sale,New,0.15,TRUE,February,2
100241,05/11/2024,C1131,Hyderabad,Beauty,Perfume,2,2339.00,3976.30,2735.01,1241.29,Wallet,Store,3.00,Summer Sale,New,0.15,TRUE,November,11
100242,15/04/2024,C1705,Delhi,Fashion,Shoes,2,1617.00,2910.60,2786.50,124.10,Wallet,Store,3.00,Summer Sale,New,0.10,TRUE,April,4
100243,23/09/2024,C1222,Delhi,Grocery,Oil,1,1500.00,1275.00,798.12,476.88,Cash,Store,3.00,Summer Sale,Returning,0.15,TRUE,September,9
100244,21/04/2025,C1294,Pune,Fashion,Jacket,3,3964.00,10702.80,8919.93,1782.87,UPI,Store,3.00,Social Media,Returning,0.10,TRUE,April,4
100245,19/11/2025,C1268,Delhi,Electronics,Headphones,5,1212.00,5151.00,3732.13,1418.87,Debit Card,Online,3.00,Social Media,New,0.15,TRUE,November,11
100246,21/04/2024,C1462,Delhi,Beauty,Shampoo,4,3872.00,13939.20,10546.66,3392.54,Wallet,Online,3.00,Social Media,New,0.10,TRUE,April,4
100247,12/03/2024,C1145,Pune,Grocery,Rice,2,1373.00,2196.80,2047.98,148.82,UPI,Online,3.00,Social Media,Returning,0.20,TRUE,March,3
100248,26/06/2024,C1616,Bengaluru,Beauty,Face Wash,2,1042.00,1979.80,1177.85,801.95,UPI,Online,3.00,Social Media,Returning,0.05,TRUE,June,6
100249,01/10/2025,C1169,Pune,Sports,Yoga Mat,2,1529.00,2905.10,2520.11,384.99,Cash,Store,3.00,Social Media,Returning,0.05,TRUE,October,10
100250,29/05/2024,C1140,Hyderabad,Fashion,T-Shirt,3,1011.00,2274.75,2251.95,22.80,Cash,Online,3.00,Social Media,New,0.25,TRUE,May,5
100251,11/02/2025,C1321,Pune,Grocery,Snacks,1,4901.00,4655.95,3373.15,1282.80,UPI,Online,3.00,Social Media,Returning,0.05,TRUE,February,2
100252,08/08/2025,C1426,Delhi,Electronics,Laptop,1,4924.00,4431.60,3658.57,773.03,Cash,Store,3.00,Social Media,New,0.10,TRUE,August,8
100253,23/10/2024,C1038,Hyderabad,Fashion,T-Shirt,4,4258.00,16180.40,14842.94,1337.46,Wallet,Online,3.00,Social Media,Returning,0.05,TRUE,October,10
100254,03/01/2025,C1709,Bengaluru,Grocery,Milk,5,4893.00,24465.00,13888.75,10576.25,UPI,Store,3.00,Social Media,Returning,0.00,TRUE,January,1
100255,18/12/2024,C1658,Pune,Sports,Bat,4,4753.00,16160.20,8956.51,7203.69,Wallet,Store,3.00,Social Media,New,0.15,TRUE,December,12
100256,20/09/2025,C1609,Mumbai,Electronics,Laptop,4,2101.00,8404.00,5069.85,3334.15,Debit Card,Online,3.00,Social Media,Returning,0.00,TRUE,September,9
100257,05/04/2024,C1611,Delhi,Home,Cookware,1,415.00,415.00,252.84,162.16,Cash,Online,3.00,Social Media,New,0.00,TRUE,April,4
100258,11/03/2024,C1418,Pune,Beauty,Cream,2,3791.00,6823.80,6248.15,575.65,Debit Card,Online,3.00,Social Media,Returning,0.10,TRUE,March,3
100259,01/03/2025,C1087,Hyderabad,Beauty,Face Wash,3,401.00,1022.55,597.95,424.60,Credit Card,Store,3.00,Social Media,New,0.15,TRUE,March,3
100260,12/12/2025,C1377,Mumbai,Home,Chair,1,3500.00,2800.00,2755.94,44.06,Debit Card,Online,3.00,Social Media,Returning,0.20,TRUE,December,12
100261,10/01/2024,C1008,Pune,Home,Chair,2,2052.00,3283.20,3102.59,180.61,UPI,Store,3.00,Social Media,New,0.20,TRUE,January,1
100262,05/03/2025,C1204,Pune,Home,Cookware,1,918.00,826.20,571.32,254.88,Wallet,Online,3.00,Social Media,Returning,0.10,TRUE,March,3
100263,03/10/2024,C1184,Hyderabad,Home,Cookware,3,4833.00,11599.20,8622.87,2976.33,Credit Card,Online,3.00,Social Media,Returning,0.20,TRUE,October,10
100264,04/02/2024,C1301,Hyderabad,Electronics,Tablet,5,2047.00,9723.25,6684.27,3038.98,UPI,Online,3.00,Social Media,New,0.05,TRUE,February,2
100265,24/10/2025,C1230,Pune,Home,Chair,2,4887.00,9285.30,8168.13,1117.17,Cash,Online,3.00,Social Media,New,0.05,TRUE,October,10
100266,07/06/2025,C1678,Vizag,Home,Lamp,5,3453.00,13812.00,8564.14,5247.86,Wallet,Store,3.00,Social Media,New,0.20,TRUE,June,6
100267,10/04/2025,C1339,Delhi,Beauty,Cream,3,3176.00,9528.00,7788.81,1739.19,Wallet,Store,3.00,Social Media,New,0.00,TRUE,April,4
100268,28/12/2025,C1273,Delhi,Fashion,Shoes,2,2768.00,4982.40,4117.99,864.41,Debit Card,Store,3.00,Social Media,New,0.10,TRUE,December,12
100269,22/03/2024,C1432,Pune,Home,Table,2,3392.00,5766.40,3726.22,2040.18,Wallet,Store,3.00,Social Media,New,0.15,TRUE,March,3
100270,08/02/2024,C1748,Vizag,Fashion,Jacket,5,981.00,3924.00,3624.87,299.13,UPI,Online,3.00,Social Media,Returning,0.20,TRUE,February,2
100271,30/07/2024,C1668,Bengaluru,Home,Lamp,5,2897.00,12312.25,10052.67,2259.58,Credit Card,Online,3.00,Social Media,New,0.15,TRUE,July,7
100272,01/05/2024,C1188,Chennai,Beauty,Face Wash,3,755.00,1812.00,1562.47,249.53,Credit Card,Online,3.00,Social Media,Returning,0.20,TRUE,May,5
100273,10/02/2024,C1571,Mumbai,Home,Cookware,1,2212.00,1769.60,1530.79,238.81,UPI,Online,3.00,Social Media,Returning,0.20,TRUE,February,2
100274,15/07/2025,C1162,Mumbai,Grocery,Snacks,4,3586.00,13626.80,10462.42,3164.38,Debit Card,Online,3.00,Social Media,Returning,0.05,TRUE,July,7
100275,03/02/2025,C1485,Chennai,Grocery,Snacks,5,2114.00,8984.50,8007.62,976.88,Cash,Online,3.00,Social Media,Returning,0.15,TRUE,February,2
100276,17/10/2025,C1000,Hyderabad,Sports,Shoes,4,353.00,1200.20,729.98,470.22,Debit Card,Online,3.00,Social Media,New,0.15,TRUE,October,10
100277,05/07/2025,C1333,Hyderabad,Beauty,Shampoo,3,1137.00,3069.90,1795.55,1274.35,Cash,Store,3.00,Social Media,New,0.10,TRUE,July,7
100278,19/05/2024,C1029,Chennai,Sports,Yoga Mat,4,503.00,1911.40,1049.68,861.72,Debit Card,Online,3.00,Social Media,New,0.05,TRUE,May,5
100279,30/08/2025,C1335,Vizag,Grocery,Snacks,4,1293.00,4654.80,2731.16,1923.64,UPI,Store,3.00,Social Media,Returning,0.10,TRUE,August,8
100280,26/01/2025,C1133,Mumbai,Beauty,Face Wash,2,2380.00,4284.00,3740.88,543.12,Wallet,Online,3.00,Social Media,New,0.10,TRUE,January,1
100281,03/09/2025,C1262,Hyderabad,Beauty,Cream,2,3341.00,5011.50,4279.69,731.81,UPI,Online,3.00,Social Media,Returning,0.25,TRUE,September,9
100282,16/02/2025,C1291,Pune,Fashion,Jacket,1,368.00,349.60,192.58,157.02,Credit Card,Online,3.00,Social Media,Returning,0.05,TRUE,February,2
100283,01/07/2025,C1018,Hyderabad,Fashion,Jeans,1,2324.00,1743.00,1157.00,586.00,UPI,Online,3.00,Social Media,Returning,0.25,TRUE,July,7
100284,07/02/2024,C1676,Pune,Grocery,Snacks,2,3755.00,7510.00,4708.54,2801.46,Wallet,Online,3.00,Social Media,Returning,0.00,TRUE,February,2
100285,20/03/2024,C1378,Pune,Electronics,Laptop,4,1265.00,4301.00,2766.06,1534.94,Wallet,Store,3.00,Social Media,Returning,0.15,TRUE,March,3
100286,11/05/2025,C1728,Mumbai,Beauty,Cream,4,1534.00,5829.20,4157.78,1671.42,Wallet,Online,3.00,Social Media,Returning,0.05,TRUE,May,5
100287,17/09/2025,C1641,Mumbai,Grocery,Rice,2,707.00,1201.90,671.16,530.74,UPI,Online,3.00,Social Media,New,0.15,TRUE,September,9
100288,12/10/2025,C1535,Pune,Fashion,T-Shirt,5,1970.00,8372.50,7520.81,851.69,UPI,Store,3.00,Social Media,New,0.15,TRUE,October,10
100289,18/05/2025,C1001,Hyderabad,Beauty,Face Wash,4,2723.00,10892.00,9739.21,1152.79,Cash,Store,3.00,Social Media,New,0.00,TRUE,May,5
100290,19/07/2024,C1752,Pune,Unavailable,Cookware,3,1386.00,3950.10,2279.26,1670.84,Wallet,Online,3.00,Social Media,Returning,0.05,TRUE,July,7
100291,30/09/2024,C1054,Pune,Beauty,Face Wash,2,1368.00,2325.60,1929.98,395.62,Debit Card,Online,3.00,Social Media,New,0.15,TRUE,September,9
100292,08/02/2025,C1431,Pune,Grocery,Oil,1,1752.00,1576.80,820.14,756.66,UPI,Online,3.00,Social Media,Returning,0.10,TRUE,February,2
100293,07/06/2025,C1191,Bengaluru,Home,Chair,4,2229.00,7132.80,4624.04,2508.76,UPI,Store,3.00,Social Media,New,0.20,TRUE,June,6
100294,24/01/2025,C1417,Delhi,Fashion,Jacket,1,1835.00,1835.00,1539.49,295.51,Credit Card,Online,3.00,Social Media,New,0.00,TRUE,January,1
100295,26/07/2025,C1619,Vizag,Home,Chair,2,3413.00,6484.70,5598.19,886.51,Cash,Store,3.00,Social Media,New,0.05,TRUE,July,7
100296,30/09/2025,C1557,Hyderabad,Electronics,Laptop,5,3569.00,17845.00,12016.51,5828.49,Wallet,Online,3.00,Social Media,New,0.00,TRUE,September,9
100297,04/04/2024,C1356,Pune,Beauty,Face Wash,3,2441.00,6224.55,3951.91,2272.64,Debit Card,Store,3.00,Social Media,Returning,0.15,TRUE,April,4
100298,13/09/2025,C1392,Mumbai,Home,Cookware,5,2425.00,10912.50,8855.01,2057.49,Debit Card,Store,3.00,Social Media,New,0.10,TRUE,September,9
100299,11/02/2025,C1490,Pune,Electronics,Headphones,3,2200.00,5940.00,3355.26,2584.74,UPI,Online,3.00,Social Media,Returning,0.10,TRUE,February,2
100300,04/03/2025,C1704,Chennai,Electronics,Tablet,5,1908.00,7155.00,5057.65,2097.35,Wallet,Online,3.00,Social Media,New,0.25,TRUE,March,3
100301,22/05/2025,C1174,Pune,Fashion,Jeans,4,1131.00,4524.00,3838.51,685.49,Cash,Online,3.00,Social Media,New,0.00,TRUE,May,5
100302,21/03/2025,C1667,Chennai,Sports,Yoga Mat,4,2252.00,6756.00,4541.00,2215.00,Debit Card,Store,3.00,Social Media,New,0.25,TRUE,March,3
100303,23/01/2024,C1449,Vizag,Fashion,Shoes,3,1533.00,3909.15,3201.13,708.02,Wallet,Store,3.00,Social Media,New,0.15,TRUE,January,1
100304,15/02/2024,C1216,Chennai,Sports,Yoga Mat,1,2084.00,1979.80,1406.65,573.15,Debit Card,Store,3.00,Social Media,New,0.05,TRUE,February,2
100305,16/03/2024,C1469,Pune,Home,Table,3,995.00,2686.50,2205.66,480.84,Credit Card,Store,3.00,Social Media,Returning,0.10,TRUE,March,3
100306,01/03/2025,C1423,Mumbai,Home,Lamp,2,2433.00,4136.10,3701.21,434.89,Credit Card,Store,3.00,Social Media,New,0.15,TRUE,March,3
100307,02/08/2025,C1774,Delhi,Fashion,Shoes,5,482.00,1807.50,1391.31,416.19,Wallet,Online,3.00,Social Media,New,0.25,TRUE,August,8
100308,12/06/2024,C1206,Vizag,Beauty,Perfume,3,4756.00,12841.20,9700.75,3140.45 -,Debit Card,Online,3.00,Social Media,New,0.10,TRUE,June,6
100309,05/11/2025,C1380,Pune,Electronics,Headphones,4,4070.00,13024.00,8526.69,4497.31,Credit Card,Store,3.00,Social Media,New,0.20,TRUE,November,11
100310,03/03/2025,C1067,Delhi,Sports,Shoes,4,814.00,2767.60,2344.06,423.54,Credit Card,Online,3.00,Social Media,Returning,0.15,TRUE,March,3
100311,04/08/2025,C1470,Delhi,Grocery,Oil,4,4167.00,12501.00,9531.32,2969.68,Debit Card,Online,3.00,Social Media,Returning,0.25,TRUE,August,8
100312,24/08/2024,C1388,Delhi,Grocery,Milk,4,2445.00,9291.00,7547.42,1743.58,UPI,Online,3.00,Social Media,New,0.05,TRUE,August,8
100313,01/09/2024,C1735,Mumbai,Fashion,T-Shirt,3,2925.00,6581.25,5212.15,1369.10,UPI,Store,3.00,Social Media,New,0.25,TRUE,September,9
100314,28/07/2025,C1253,Hyderabad,Grocery,Snacks,5,1075.00,4837.50,2802.86,2034.64,Credit Card,Online,3.00,Social Media,New,0.10,TRUE,July,7
100315,11/08/2024,C1283,Hyderabad,Fashion,Jeans,1,791.00,593.25,496.45,96.80,Credit Card,Online,3.00,Social Media,New,0.25,TRUE,August,8
100316,05/04/2025,C1231,Delhi,Fashion,Jeans,2,2616.00,4447.20,2498.67,1948.53,UPI,Online,3.00,Social Media,New,0.15,TRUE,April,4
100317,20/10/2025,C1111,Chennai,Electronics,Laptop,5,2377.00,11290.75,9076.65,2214.10,UPI,Online,3.00,Social Media,Returning,0.05,TRUE,October,10
100318,28/05/2025,C1233,Delhi,Electronics,Phone,3,4579.00,11676.45,9474.64,2201.81,Cash,Online,3.00,Social Media,New,0.15,TRUE,May,5
100319,17/02/2024,C1236,Vizag,Electronics,Phone,5,3669.00,16510.50,9637.90,6872.60,Credit Card,Online,3.00,Social Media,Returning,0.10,TRUE,February,2
100320,12/02/2024,C1795,Vizag,Grocery,Oil,1,2196.00,1976.40,1697.58,278.82,UPI,Store,3.00,Social Media,Returning,0.10,TRUE,February,2
100321,02/03/2024,C1310,Delhi,Fashion,T-Shirt,5,4395.00,18678.75,13468.98,5209.77,Debit Card,Store,3.00,Social Media,Returning,0.15,TRUE,March,3
